2112,0.00000993,36,testCase2a,greedy
2113,0.00000992,37,testCase2a,greedy
2114,0.00001004,37,testCase2a,greedy
2115,0.00000937,38,testCase2a,greedy
2116,0.00000567,38,testCase2a,greedy
2117,0.00000572,39,testCase2a,greedy
2118,0.00000569,37,testCase2a,greedy
2119,0.00000577,38,testCase2a,greedy
2120,0.0000058,38,testCase2a,greedy
2121,0.00000577,39,testCase2a,greedy
2122,0.00000588,39,testCase2a,greedy
2123,0.00000569,40,testCase2a,greedy
2124,0.00000575,36,testCase2a,greedy
2125,0.00000581,37,testCase2a,greedy
2126,0.00000587,37,testCase2a,greedy
2127,0.00000586,38,testCase2a,greedy
2128,0.00001032,38,testCase2a,greedy
2129,0.00000703,39,testCase2a,greedy
2130,0.00000687,37,testCase2a,greedy
2131,0.00000856,38,testCase2a,greedy
2132,0.00000678,38,testCase2a,greedy
2133,0.00000602,39,testCase2a,greedy
2134,0.0000099,39,testCase2a,greedy
2135,0.0000099,40,testCase2a,greedy
2136,0.00000969,37,testCase2a,greedy
2137,0.00001141,38,testCase2a,greedy
2138,0.00001021,38,testCase2a,greedy
2139,0.0000065,39,testCase2a,greedy
2140,0.00000662,39,testCase2a,greedy
2141,0.00000873,40,testCase2a,greedy
2142,0.00001156,38,testCase2a,greedy
2143,0.00001152,39,testCase2a,greedy
2144,0.0000116,39,testCase2a,greedy
2145,0.00001091,40,testCase2a,greedy
2146,0.00001049,40,testCase2a,greedy
2147,0.00001083,41,testCase2a,greedy
2148,0.00001108,36,testCase2a,greedy
2149,0.00001001,37,testCase2a,greedy
2150,0.00000886,37,testCase2a,greedy
2151,0.00000574,38,testCase2a,greedy
2152,0.00000565,38,testCase2a,greedy
2153,0.00000894,39,testCase2a,greedy
2154,0.00000988,37,testCase2a,greedy
2155,0.0000088,38,testCase2a,greedy
2156,0.00000575,38,testCase2a,greedy
2157,0.00000586,39,testCase2a,greedy
2158,0.00000672,39,testCase2a,greedy
2159,0.00000765,40,testCase2a,greedy
2160,0.00000582,36,testCase2a,greedy
2161,0.0000058,37,testCase2a,greedy
2162,0.00000584,37,testCase2a,greedy
2163,0.00001086,38,testCase2a,greedy
2164,0.00000811,38,testCase2a,greedy
2165,0.00000646,39,testCase2a,greedy
2166,0.00000574,37,testCase2a,greedy
2167,0.00000587,38,testCase2a,greedy
2168,0.00000615,38,testCase2a,greedy
2169,0.00000883,39,testCase2a,greedy
2170,0.00000987,39,testCase2a,greedy
2171,0.00001011,40,testCase2a,greedy
2172,0.00000985,37,testCase2a,greedy
2173,0.00000956,38,testCase2a,greedy
2174,0.00000563,38,testCase2a,greedy
2175,0.00000583,39,testCase2a,greedy
2176,0.00000814,39,testCase2a,greedy
2177,0.00000984,40,testCase2a,greedy
2178,0.00001001,38,testCase2a,greedy
2179,0.00000704,39,testCase2a,greedy
2180,0.00000581,39,testCase2a,greedy
2181,0.00000585,40,testCase2a,greedy
2182,0.00000998,40,testCase2a,greedy
2183,0.00001199,41,testCase2a,greedy
2184,0.00000954,37,testCase2a,greedy
2185,0.00000912,38,testCase2a,greedy
2186,0.00000568,38,testCase2a,greedy
2187,0.00000602,39,testCase2a,greedy
2188,0.00000565,39,testCase2a,greedy
2189,0.00000576,40,testCase2a,greedy
2190,0.00000964,38,testCase2a,greedy
2191,0.00000988,39,testCase2a,greedy
2192,0.00000993,39,testCase2a,greedy
2193,0.00000979,40,testCase2a,greedy
2194,0.00001024,40,testCase2a,greedy
2195,0.00000598,41,testCase2a,greedy
2196,0.00000579,38,testCase2a,greedy
2197,0.00000579,39,testCase2a,greedy
2198,0.00000576,39,testCase2a,greedy
2199,0.00000588,40,testCase2a,greedy
2200,0.00000791,40,testCase2a,greedy
,,,,
,,,,
2000,0.00000786,15,testCase2b,greedy
2001,0.00000845,16,testCase2b,greedy
2002,0.00000856,17,testCase2b,greedy
2003,0.00000846,18,testCase2b,greedy
2004,0.00000904,19,testCase2b,greedy
2005,0.00000846,20,testCase2b,greedy
2006,0.00000853,16,testCase2b,greedy
2007,0.00000858,17,testCase2b,greedy
2008,0.00000858,18,testCase2b,greedy
2009,0.00000719,19,testCase2b,greedy
2010,0.00000497,20,testCase2b,greedy
2011,0.00000504,21,testCase2b,greedy
2012,0.00000502,17,testCase2b,greedy
2013,0.00000503,16,testCase2b,greedy
2014,0.00000509,17,testCase2b,greedy
2015,0.00000513,18,testCase2b,greedy
2016,0.00000628,19,testCase2b,greedy
2017,0.00000837,20,testCase2b,greedy
2018,0.00000821,21,testCase2b,greedy
2019,0.00000526,17,testCase2b,greedy
2020,0.00000487,18,testCase2b,greedy
2021,0.00000548,19,testCase2b,greedy
2022,0.00000689,20,testCase2b,greedy
2023,0.00000637,21,testCase2b,greedy
2024,0.00000675,15,testCase2b,greedy
2025,0.00000693,16,testCase2b,greedy
2026,0.00000634,17,testCase2b,greedy
2027,0.00000524,18,testCase2b,greedy
2028,0.00000602,19,testCase2b,greedy
2029,0.00000497,20,testCase2b,greedy
2030,0.00000487,16,testCase2b,greedy
2031,0.00000477,17,testCase2b,greedy
2032,0.00000481,18,testCase2b,greedy
2033,0.00001568,19,testCase2b,greedy
2034,0.0000163,20,testCase2b,greedy
2035,0.00001096,21,testCase2b,greedy
2036,0.00000955,17,testCase2b,greedy
2037,0.00000951,16,testCase2b,greedy
2038,0.0000096,17,testCase2b,greedy
2039,0.00000963,18,testCase2b,greedy
2040,0.00000972,19,testCase2b,greedy
2041,0.00000935,20,testCase2b,greedy
2042,0.00000905,21,testCase2b,greedy
2043,0.00000888,17,testCase2b,greedy
2044,0.00000834,18,testCase2b,greedy
2045,0.00000532,19,testCase2b,greedy
2046,0.00000489,20,testCase2b,greedy
2047,0.00000497,21,testCase2b,greedy
2048,0.00000696,22,testCase2b,greedy
2049,0.00000877,18,testCase2b,greedy
2050,0.00000829,17,testCase2b,greedy
2051,0.00000827,18,testCase2b,greedy
2052,0.00000839,19,testCase2b,greedy
2053,0.000009,20,testCase2b,greedy
2054,0.00000914,21,testCase2b,greedy
2055,0.00000511,22,testCase2b,greedy
2056,0.00000516,18,testCase2b,greedy
2057,0.00000573,19,testCase2b,greedy
2058,0.00000856,20,testCase2b,greedy
2059,0.0000085,21,testCase2b,greedy
2060,0.00000862,22,testCase2b,greedy
2061,0.00000877,16,testCase2b,greedy
2062,0.00000847,17,testCase2b,greedy
2063,0.00000832,18,testCase2b,greedy
2064,0.00000842,19,testCase2b,greedy
2065,0.00000838,20,testCase2b,greedy
2066,0.00000828,21,testCase2b,greedy
2067,0.00000849,17,testCase2b,greedy
2068,0.0000058,18,testCase2b,greedy
2069,0.00000486,19,testCase2b,greedy
2070,0.00000493,20,testCase2b,greedy
2071,0.00000597,21,testCase2b,greedy
2072,0.00000996,22,testCase2b,greedy
2073,0.0000078,18,testCase2b,greedy
2074,0.00000805,17,testCase2b,greedy
2075,0.00000914,18,testCase2b,greedy
2076,0.00000489,19,testCase2b,greedy
2077,0.00000809,20,testCase2b,greedy
